block,avg_lat,avg_lng
EUCALYPTUS DR 200,37.7311101133333,-122.47531837
DORADO TER 100,37.726956493,-122.461299261333
OCEAN AVE 3600,37.73250077,-122.48391449
RIVERA ST 400,37.74716074625,-122.47100337625
BEACH ST 800,37.8062263028571,-122.422981498571
NEWHALL ST 800,37.7391030466667,-122.388767926667
TELEGRAPH HILL BLVD 0,37.80221115,-122.4053714375
PLYMOUTH AVE 800,37.7178702281818,-122.456175706364
PLYMOUTH AVE 1200,37.7248340182143,-122.456425595357
SAN JOSE AVE 1700,37.729467446,-122.438953511714
PHOENIX TER 0,37.7956393833333,-122.414178441667
CULEBRA TER 100,37.8028856336364,-122.422358891818
CAYUGA AVE 100,37.730990219375,-122.431749999063
BERNARD ST 100,37.7962280534286,-122.415906872
YORK ST 700,37.7598866654545,-122.4087165
JOOST AVE 700,37.7323266616129,-122.452294002258
MORAGA ST 200,37.7564664057143,-122.465223134286
QUINT ST 1500,37.736737636,-122.396744742
DELTA ST 500,37.7133471218182,-122.409211732727
07TH AVE 1700,37.7559806034615,-122.463928623846
CLEMENT ST 800,37.782782417,-122.468150995333
07TH AVE 100,37.7857721225,-122.465748535833
GATES ST 100,37.7408945012121,-122.413869438182
PIERCE ST 1000,37.779506753,-122.435135741
SAN ANDREAS WAY 0,37.7335237773913,-122.463990698696
DOUGLASS ST 0,37.7629451638776,-122.439496080408
MALTA DR 0,37.7356568597826,-122.443984068696
CLEMENT ST 200,37.7830617523529,-122.461704637059
26TH AVE 0,37.78812367,-122.486645177
PINEHURST WAY 0,37.7275385940625,-122.465331414375
FULTON ST 4900,37.7727745433333,-122.484736566667
WALLER ST 1500,37.7688369540816,-122.449492812041
BOSWORTH ST 1300,37.736414876,-122.44214012
24TH ST 2800,37.7527906061818,-122.40914867
LEAVENWORTH ST 1700,37.7971511865517,-122.416942394138
21ST AVE 200,37.783149752037,-122.480636368704
37TH AVE 700,37.7746767273077,-122.497237184038
MENDELL ST 300,37.7412811533333,-122.384026456667
UNION ST 1800,37.7978274454667,-122.429711266267
BURNETT AVE 800,37.7490541069231,-122.444803149231
CLEMENT ST 4200,37.78095961,-122.5048941025
CALIFORNIA ST 5800,37.7841088437037,-122.480169408519
IRVING ST 2500,37.7630500211765,-122.485114835882
DE HARO ST 1100,37.7553403135897,-122.400651305897
TREAT AVE 600,37.7601491575,-122.4140284225
CESAR CHAVEZ ST 4000,37.7474626454348,-122.430384853043
WEBSTER ST 100,37.7717589378788,-122.428805224848
CRESCENT AVE 900,37.7348104428571,-122.413370458571
40TH AVE 1600,37.75604865,-122.499160968478
LEO ST 0,37.7227111770833,-122.437195515417
BENNINGTON ST 200,37.738121821875,-122.417950579375
INNES AVE 0,37.7326515,-122.37578194
LAUREL ST 500,37.7853298771429,-122.449622217143
24TH AVE 700,37.7754098334211,-122.483245258421
BALBOA ST 800,37.776936116,-122.467750764667
CLEMENT ST 2900,37.781676837037,-122.490765675185
CALIFORNIA ST 700,37.7925408811111,-122.4066578
GRANT AVE 1200,37.7984725763636,-122.407000476364
09TH AVE 300,37.7819234541667,-122.467667730833
YORK ST 600,37.7612307754545,-122.409037858182
BANBURY DR 0,37.719825765,-122.474162465
18TH ST 4600,37.7604512441772,-122.44223480962
29TH ST 100,37.7438806774418,-122.423418407209
SAN LEANDRO WAY 100,37.7339072917647,-122.468712877647
KEARNY ST 200,37.7903029939394,-122.40400808303
CORTLAND AVE 500,37.7392040666667,-122.416223220833
CECILIA AVE 2200,37.7459490935,-122.4720686915
BUSH ST 2100,37.7871828411905,-122.432661493095
06TH ST 400,37.7765091438462,-122.403118848462
STANYAN ST 1400,37.75840922,-122.45100668
KANSAS ST 400,37.7640150776471,-122.403700941176
ORTEGA ST 3600,37.7511298314286,-122.502589298571
MEDA AVE 0,37.7238034346875,-122.441854176563
PARKER AVE 0,37.7851086764815,-122.454665805
19TH ST 1000,37.76137185,-122.39314866
PRESIDIO TER 0,37.7881920258333,-122.460872236389
CARD ALY 0,37.7989075591304,-122.409471766522
RHODE ISLAND ST 300,37.765349805,-122.4023857325
VALENCIA ST 900,37.7575997816923,-122.421173664462
PALOU AVE 1200,37.7302830745,-122.38442357125
BAY ST 1000,37.80440054,-122.42467994
REVERE AVE 1000,37.7259435425,-122.379835181667
LYON ST 1800,37.7880302171429,-122.44549652381
GUERRERO ST 1500,37.7464562837143,-122.422485815429
SUSSEX ST 100,37.7368149588461,-122.435781367692
LOS PALMOS DR 500,37.73421907125,-122.4538506915
QUINTARA ST 500,37.7489545,-122.47090253
FULTON ST 2900,37.7739564016667,-122.463141553333
21ST AVE 500,37.7774928113115,-122.480230772623
LAGUNA HONDA BLVD 300,37.7484065425,-122.4585749275
SPRUCE ST 400,37.7868415226923,-122.45365888
SPEAR ST 0,37.79312801625,-122.3947668675
MANGELS AVE 600,37.7330425761765,-122.452360797353
LINCOLN BLVD 600,37.79944468,-122.46674272
ALMADEN CT 0,37.7801405933333,-122.45789666625
DUBLIN ST 200,37.716413038,-122.428028067667
PINE ST 1800,37.7888009159091,-122.426199612727
WATT AVE 0,37.7092332273684,-122.44109354
YOSEMITE AVE 1600,37.72725654,-122.392183788095
MARKET ST 500,37.7898581024,-122.4009109752
JUDAH ST 2700,37.7610192360714,-122.49139645
15TH AVE 1600,37.7569577706667,-122.472530592
SLOAT BLVD 2500,37.735057164,-122.501857416
19TH AVE 600,37.7756583464,-122.4779650086
KANSAS ST 500,37.7628512925,-122.403334849722
GIRARD ST 1000,37.7196660328,-122.4014263932
MINNESOTA ST 600,37.76221698,-122.39061826
NEW MONTGOMERY ST 100,37.7869754113044,-122.399892386522
JENNINGS ST 2600,37.72341954,-122.39145421
OAK PARK DR 500,37.7561826182143,-122.460545864643
STORRIE ST 0,37.76086978,-122.44075805
TELEGRAPH HILL BLVD 100,37.8016028116667,-122.405516703333
HOLYOKE ST 400,37.725794482,-122.4084141725
PALOU AVE 2000,37.7385885422581,-122.399152859677
RIVERA ST 2700,37.745784818,-122.495925194
GEARY BLVD 5400,37.7804137994737,-122.477841613684
JERSEY ST 0,37.7509151316667,-122.42638135381
HARRISON ST 2000,37.7646939025,-122.4129903625
CARGO WAY 100,37.74029929,-122.377258545
04TH ST 200,37.7827172133333,-122.402000226667
MARINA BLVD 500,37.8054058175,-122.443058936667
DENSLOWE DR 200,37.7204787813636,-122.474528282727
NEW MONTGOMERY ST 0,37.78808293,-122.401068265833
LOUISBURG ST 300,37.7188957725,-122.451161009583
BRENTWOOD AVE 200,37.7329109121429,-122.459684755
PRENTISS ST 100,37.740821955625,-122.412004204063
MORAGA ST 1100,37.756068625,-122.475016096
JUNIPERO SERRA BLVD 600,37.7273623471429,-122.472105945714
GOLDEN GATE AVE 100,37.7819104153333,-122.413268477333
HAROLD AVE 0,37.719254672,-122.4531944924
WENTWORTH PL 0,37.7956171157895,-122.406100105789
UNIVERSITY ST 600,37.722124696875,-122.4119661975
28TH AVE 300,37.7828329798507,-122.488198017164
GLENBROOK AVE 0,37.7577830833333,-122.450016126667
POTRERO AVE 1400,37.7496279,-122.4048384
WILDE AVE 200,37.7161899666667,-122.401680318889
VALLEJO ST 600,37.7986999817647,-122.408147337059
BAY SHORE BLVD 100,37.745955765,-122.40336316625
MARKET ST 200,37.79236353,-122.39643401
MILLER PL 0,37.79332078,-122.40892932
FULTON ST 1900,37.7753640730435,-122.448750445217
14TH ST 100,37.7683958904167,-122.4171649925
QUINTARA ST 200,37.74893956,-122.46783090125
OFARRELL ST 1100,37.784214725,-122.423388775
WALLER ST 1300,37.7691269268293,-122.445870207561
RED ROCK WAY 200,37.7460043905263,-122.442819676316
PAGE ST 200,37.7737504375555,-122.424950141778
VISITACION AVE 1700,37.71347465,-122.41582224
LAKE MERCED HILL ST 100,37.7094502796774,-122.483860157742
TUNNEL AVE 400,37.7089216,-122.40063304
STEINER ST 1900,37.78717259625,-122.43495589
21ST AVE 100,37.7850249868421,-122.480755846842
DELANO AVE 100,37.7259413603226,-122.440998120968
27TH AVE 2300,37.7436675944186,-122.484338578837
JERROLD AVE 1600,37.7393038828571,-122.390427281429
BAKER ST 1900,37.789016577619,-122.444019232381
NORIEGA ST 2600,37.7535359963636,-122.492010685455
MONTEREY BLVD 800,37.731635663125,-122.45436899625
BALBOA ST 1900,37.776643951875,-122.47960354625
ORANGE ALY 200,37.74923478,-122.41991258
WASHBURN ST 0,37.7752228185714,-122.414469259286
ARBOR ST 300,37.7377584982192,-122.438954954795
23RD ST 3900,37.7531312916981,-122.430884651509
05TH ST 400,37.778150005,-122.40113875875
26TH AVE 100,37.7866843615385,-122.486266685385
DIAMOND HEIGHTS BLVD 5800,37.73743784,-122.43944998
DIVISADERO ST 3000,37.7977229175,-122.44238501
ENCLINE CT 0,37.7418710257895,-122.447206299474
23RD AVE 500,37.777384903492,-122.482447074127
ALICE B TOKLAS PL 100,37.785290225,-122.42076835
CAYUGA AVE 200,37.730280082963,-122.433740247037
IRVING ST 3900,37.762549492,-122.500132327
TURK ST 100,37.7831282102632,-122.411689597895
02ND AVE 300,37.782252353125,-122.45997107625
UPPER TER 400,37.7634624228571,-122.445571447143
CLAYTON ST 1400,37.7585283981081,-122.445297147027
MASON ST 300,37.78656194625,-122.409665065833
MINNESOTA ST 900,37.7586902262791,-122.390363109535
CESAR CHAVEZ ST 1900,37.74990414,-122.39670803
LINARES AVE 0,37.7519696271429,-122.463492727857
03RD ST 500,37.780541581875,-122.395116799687
LAGUNA ST 2700,37.7964460438462,-122.430514805385
HOLLADAY AVE 300,37.7444973292308,-122.406047912308
STEINER ST 1700,37.7852967342857,-122.43458965
SAINT CHARLES AVE 200,37.709486092619,-122.469300688095
PACHECO ST 700,37.7522003686667,-122.468522634333
SEA VIEW TER 0,37.784456533125,-122.491280175
POINT LOBOS AVE 400,37.779924065,-122.50807827
COLUMBUS AVE 400,37.7990813034483,-122.408408108621
NIAGARA AVE 200,37.7184616123077,-122.445275545
16TH ST 1300,37.766182462,-122.400275032
PENNSYLVANIA AVE 200,37.76318243,-122.39369762
12TH AVE 100,37.7854597360345,-122.471066448448
SILVER AVE 500,37.7287569074359,-122.424965640769
DIRK DIRKSEN PL 0,37.79770557,-122.40446103
LOS PALMOS DR 400,37.7344077993939,-122.451904140909
EAST CRYSTAL COVE TER 200,37.7121967566667,-122.393400830556
DE LONG ST 200,37.7097486493333,-122.463374657333
RIVERA ST 2400,37.746103555,-122.49261148125
POST ST 100,37.788798584375,-122.4045146475
CLAY ST 1500,37.7927036890698,-122.418512273488
CASITAS AVE 200,37.736518154375,-122.46030134625
BEACH ST 2100,37.8035396066667,-122.444437812333
VERMONT ST 1400,37.75151516,-122.4031491
FERN ST 100,37.788093584,-122.42079317
47TH AVE 2200,37.7445943875,-122.505876171364
VALPARAISO ST 0,37.8013344712963,-122.41361049
CALIFORNIA ST 2800,37.7879664287234,-122.441265434043
OFARRELL ST 1000,37.78441169,-122.42218964
RENO PL 0,37.7996347075,-122.4053347475
HUGO ST 300,37.7651597133333,-122.461572814
WALLER ST 1800,37.76797368,-122.45508306
MISSION ST 3200,37.7447782866667,-122.4203471988
BARCELONA AVE 0,37.780173123617,-122.444581231064
CHURCH ST 1500,37.7461383854098,-122.426907058689
POWERS AVE 0,37.7459362984615,-122.418828515769
WARREN DR 400,37.7575845705263,-122.461876777368
25TH ST 3400,37.7505861780769,-122.419127414231
DORADO TER 500,37.72562677,-122.46163132
FOLSOM ST 1300,37.7731594817391,-122.412153893913
JUDAH ST 1200,37.761720878,-122.475433268
SANCHEZ ST 1400,37.7459051329545,-122.429092423864
DIVISADERO ST 1500,37.78380792,-122.4399411
CAYUGA AVE 500,37.7290115371429,-122.435491192143
STEINER ST 1400,37.782642992,-122.43378445
MANGELS AVE 300,37.73306694,-122.445535399149
03RD ST 5000,37.7328136584211,-122.391341823158
HEARST AVE 300,37.7307008056098,-122.445479732927
SANTIAGO ST 3400,37.74360905375,-122.5041908
WHITTIER ST 0,37.709602982,-122.4479715336
LOEHR ST 0,37.7135057226316,-122.413187860526
GELLERT DR 0,37.73267153125,-122.49292849375
CAMERON WAY 100,37.71953473,-122.38820407
ARKANSAS ST 600,37.758034125,-122.398038518056
SAINT JOSEPHS AVE 0,37.77988991,-122.440914178
MASONIC AVE 1400,37.766789278,-122.444689663
20TH ST 4300,37.75756999625,-122.436352952083
RAMSELL ST 400,37.718754925,-122.466243361176
16TH AVE 1800,37.7534136704762,-122.473155132619
GREAT HWY 2200,37.7446484805405,-122.50717278
NAPOLEON ST 0,37.74701109,-122.39471849
BATTERY ST 200,37.79379788375,-122.4000466375
PAYSON ST 0,37.711977352,-122.46986678
CAYUGA AVE 900,37.7227401895454,-122.439403310909
SAN JUAN AVE 0,37.724487634,-122.4363364588
GEARY ST 700,37.7864774986842,-122.415580295263
ONEIDA AVE 0,37.7207458723077,-122.439932224615
ARGUELLO BLVD 1200,37.7652984897222,-122.457767472778
OAKDALE AVE 1300,37.7322207130769,-122.386158234615
MCALLISTER ST 900,37.7791523815217,-122.427737151957
NAPLES ST 800,37.715925474,-122.435261559
SANTA CLARA AVE 100,37.73702621,-122.465799126
HUDSON AVE 700,37.73053041,-122.37204626
26TH ST 4300,37.7478979389189,-122.437170505676
27TH ST 0,37.747106395,-122.421889764375
FAIR AVE 0,37.7453408881818,-122.41919302697
MASON ST 1500,37.7976632626,-122.4120120802
LANGDON CT 1600,37.80349126,-122.47706056
CRESCENT WAY 100,37.71091886,-122.38924907
15TH AVE 600,37.7758503496875,-122.473670295469
BELLE AVE 0,37.7086815747619,-122.47004859381
NAVAJO AVE 100,37.720783325625,-122.445297578125
PAGE ST 1300,37.7714801796226,-122.442997147359
HAIGHT ST 1300,37.7704544765152,-122.444494538788
GENNESSEE ST 100,37.7295151985714,-122.451185855
COUNTRY CLUB DR 400,37.7311243939286,-122.495090797857
LA GRANDE AVE 300,37.7196705433333,-122.425829838333
15TH AVE 1700,37.7555198113333,-122.472493842
SAN BUENAVENTURA WAY 100,37.73423496875,-122.465342295
JACKSON ST 1200,37.7949210671642,-122.415598300895
ALLEN ST 0,37.7995082021053,-122.419746168947
LEAVENWORTH ST 1300,37.7934631835135,-122.416016397838
GARCES DR 400,37.7162309007692,-122.483852618462
FULTON ST 900,37.7774476933333,-122.432369192222
HEAD ST 400,37.715192942439,-122.464374581707
LOCUST ST 0,37.790759035,-122.45259226
BLANKEN AVE 400,37.71116166,-122.397676935
GOLDEN CT 0,37.791762526,-122.415352302
SAWYER ST 500,37.7106132521569,-122.415537540392
DETROIT ST 700,37.7333703225,-122.4444605975
OCTAVIA ST 3200,37.8021249941379,-122.429720460345
CESAR CHAVEZ ST 2300,37.74947793,-122.400531095
SCOTT ST 2800,37.7960326944444,-122.440278943333
SAN RAMON WAY 100,37.72585155,-122.45689397
32ND AVE 1200,37.76389388125,-122.4911152175
SOUTH VAN NESS AVE 900,37.7580763962745,-122.416770141961
LINDEN ST 300,37.7762646392857,-122.423342987143
CLAY ST 3400,37.7888654748,-122.449694474
ULLOA ST 3000,37.7406301775,-122.488918149167
RIVERA ST 1500,37.7462868885714,-122.482972224286
19TH AVE 2900,37.7335770304167,-122.47495985
COLLEGE AVE 100,37.7353712657408,-122.426059449444
HERMANN ST 200,37.7703704812121,-122.429396389394
RHODE ISLAND ST 0,37.769223924,-122.402763668
BESSIE ST 0,37.7467821537037,-122.41448189
22ND ST 900,37.7578434033333,-122.390482338333
PEMBERTON PL 100,37.7579349266667,-122.44728248
LATHROP AVE 200,37.71065237,-122.40004881
OCEAN AVE 3500,37.73232625,-122.483134123333
JUNIPERO SERRA BLVD 1000,37.719330668,-122.473000002
30TH AVE 2200,37.7453856174359,-122.487689772051
WETMORE ST 0,37.7934444123077,-122.410299828462
CAPP ST 500,37.7579669903333,-122.417809074667
BRYANT ST 400,37.7822199313953,-122.394742999535
ARLINGTON ST 400,37.7354193167442,-122.429090702093
ORIZABA AVE 200,37.7133290908824,-122.462594514118
JEFFERSON ST 300,37.8079929242857,-122.418173148571
25TH ST 4600,37.7492481047619,-122.4410936
MISSION ST 4300,37.7278853273913,-122.43248926087
POWHATTAN AVE 900,37.7414257066667,-122.410627943333
PAUL AVE 600,37.72371234,-122.40170591
TENNESSEE ST 1400,37.753611354,-122.388956026
TEHAMA ST 300,37.78146538625,-122.40367211875
20TH AVE 600,37.7755830654098,-122.479024195574
SAN JOSE AVE 600,37.7451415618868,-122.422041257359
PRINCETON ST 200,37.7268286576923,-122.415319783846
03RD ST 4800,37.7344874522222,-122.391061732222
30TH AVE 1600,37.7565357104762,-122.488451442619
CHAPMAN ST 100,37.7419127275,-122.41036993
BAY SHORE BLVD 2000,37.71401413125,-122.40007851375
PUTNAM ST 0,37.7388880567442,-122.410807467674
ANDOVER ST 400,37.7377611,-122.416647572333
DIAMOND ST 400,37.7551592635714,-122.436616586667
11TH AVE 1500,37.7592597303509,-122.468180214561
BAKER ST 300,37.7741383116667,-122.440740068889
DANVERS ST 100,37.75993405375,-122.443239565
DONNER AVE 1300,37.721596843125,-122.389046258125
CLEMENT ST 3200,37.7813688722222,-122.493965576667
JUNIPERO SERRA BLVD 200,37.731898565,-122.47235207
GOLDEN GATE AVE 1400,37.7792669985714,-122.434280995143
LAUREL ST 300,37.7882056225,-122.4502471475
37TH AVE 1400,37.7599805492,-122.4965349264
UNIVERSITY ST 100,37.7280533737931,-122.414666408276
20TH AVE 2000,37.7495456202381,-122.477248141905
NOE ST 1300,37.7473819474419,-122.43152142186
GRAND VIEW AVE 700,37.7486890265385,-122.442585653462
WATER ST 0,37.8042214661905,-122.414305316667
VENUS ST 0,37.7317984841379,-122.396847174483
ARGUELLO BLVD 700,37.7763073291045,-122.458488903731
ARMSTRONG AVE 1300,37.7234406585714,-122.387681692857
BALBOA ST 1500,37.7766887408333,-122.475391617083
STOCKTON ST 100,37.7870984916667,-122.406517651667
12TH ST 200,37.771135443125,-122.415942359375
ARGONAUT AVE 300,37.7098450366667,-122.415276076667
JUDAH ST 1500,37.7615423284211,-122.478555554211
GUERRERO ST 300,37.765710443,-122.424179557333
FILBERT ST 900,37.8005763154902,-122.415213256078
MORAGA ST 2300,37.755613028,-122.487843791
RUSSELL ST 0,37.7986086184615,-122.419628478077
INGALLS ST 2400,37.72346047,-122.38857979
SCOTT ST 3200,37.7997723034615,-122.440997225769
LARKIN ST 200,37.78021549,-122.41602577
POLK ST 1100,37.7872094971429,-122.419982656667
38TH AVE 2400,37.7413542480851,-122.495973952128
BLANKEN AVE 500,37.711043925,-122.396848421667
OTSEGO AVE 100,37.7254553364,-122.4399543052
INNES AVE 900,37.7324716022222,-122.37678651037
WASHINGTON ST 3000,37.790443425,-122.443593152333
SAN JOSE AVE 2200,37.7210151275,-122.445897721667
AMAZON AVE 100,37.7168655030769,-122.439170866923
SILVER AVE 900,37.72882798125,-122.416737770625
POPLAR ST 200,37.74987176,-122.4207887
WAYLAND ST 1300,37.7234229625,-122.415516815
34TH AVE 2600,37.7379692888889,-122.491586451667
NORIEGA ST 3700,37.75285704,-122.503968962222
CENTRAL AVE 900,37.7783841787097,-122.445215618387
15TH ST 100,37.7676041225,-122.4022866875
CAPISTRANO AVE 200,37.72715482,-122.437940630667
CHURCH ST 100,37.7685790590909,-122.429388471364
WRIGHT ST 0,37.7473784916667,-122.405444575833
CARROLL AVE 2100,37.73055922,-122.40276385
ALVARADO ST 800,37.7533652981579,-122.439805077105
MINNA ST 0,37.7871324116667,-122.399875483333
CASTENADA AVE 0,37.7501790890909,-122.46184619
09TH AVE 700,37.7743127312987,-122.467048164026
18TH AVE 0,37.7865833716667,-122.477660756111
LONDON ST 400,37.7219724160465,-122.435799664651
NATOMA ST 900,37.7740167452941,-122.415517679412
TEXAS ST 600,37.758411549375,-122.39517045125
PLYMOUTH AVE 500,37.715355507,-122.455796836
WELDON ST 300,37.73353077,-122.40980714
FRANKLIN ST 2500,37.7979052928571,-122.425258886429
NUEVA AVE 100,37.7119602746342,-122.397066624634
FRANKLIN ST 400,37.77873828,-122.42184064
CHURCH ST 900,37.7557980713513,-122.427663351892
19TH AVE 3000,37.731694985,-122.474969953571
SURREY ST 0,37.7354895986667,-122.433418530444
WAWONA ST 200,37.739177990625,-122.468868081562
HARRIET ST 100,37.777644855,-122.40519638
MINNESOTA ST 800,37.7598696245455,-122.39056973
JACKSON ST 1400,37.7945142654717,-122.418888680377
SOMERSET ST 300,37.727099485,-122.408050824375
SCOTT ST 2200,37.790506063,-122.439524308
QUINT ST 200,37.74462722,-122.38909623
WEST CLAY ST 0,37.7867876275,-122.483044531667
PAGE ST 400,37.7731690095082,-122.428070323279
COLUMBUS AVE 500,37.7998090302174,-122.409616436739
BALTIMORE WAY 300,37.70890973,-122.438363062857
POTRERO AVE 700,37.7599270377778,-122.407232947222
LOUISIANA ST 0,37.76005815,-122.3851123
44TH AVE 1700,37.7541335521429,-122.503146777143
BRYANT ST 2900,37.74816615,-122.40863456
FULTON ST 2100,37.775033602,-122.45222056
LAKE ST 1800,37.7859917275,-122.479234465
CLEARFIELD DR 100,37.7308750356757,-122.491378233243
CAMPBELL AVE 0,37.7151788013333,-122.40012344
LAGUNA ST 2200,37.79179299,-122.429700726667
SOUTH VAN NESS AVE 100,37.7712186515385,-122.418058036923
POWELL ST 500,37.78975048625,-122.4086787975
PRIEST ST 0,37.79360617875,-122.41533188875
BATTERY ST 1100,37.8017469566667,-122.401761803333
ELLSWORTH ST 500,37.7365644362963,-122.414777238519
17TH ST 1400,37.765000964,-122.398271491
MINNA ST 100,37.786737212,-122.400549659
42ND AVE 2700,37.7356845415151,-122.499845707576
PRECITA AVE 300,37.7469096101887,-122.412668304717
BAKER ST 2900,37.798170432069,-122.445846803448
MORRIS ST 0,37.777271395,-122.402588885
05TH ST 600,37.7759994357143,-122.397659174286
02ND ST 500,37.7825001523529,-122.392841200588
BERRY ST 100,37.7766412475,-122.3919001775
PIERCE ST 500,37.7748627033333,-122.434667357778
BARTOL ST 100,37.798669195,-122.403612685
SHIELDS ST 800,37.7180431744444,-122.470228611111
TOWNSEND ST 100,37.7798342278947,-122.391497585789
BURNSIDE AVE 100,37.7336466795652,-122.43860476087
KEITH ST 2100,37.7277625745455,-122.390610315455
TAYLOR ST 0,37.78277342125,-122.41084366125
DIAMOND ST 2800,37.7339954022222,-122.434127327222
FOLSOM ST 3900,37.7378142947826,-122.413503561739
BOUTWELL ST 100,37.7350968195833,-122.405469594583
ANDOVER ST 200,37.739822562,-122.41645174
BURROWS ST 100,37.7288044563636,-122.404710560909
LAKE ST 1500,37.7861135644444,-122.476039615926
FULTON ST 6600,37.77194391,-122.5028762375
GRAFTON AVE 400,37.720067164,-122.457709958
20TH ST 3700,37.758330715,-122.424539253871
EXECUTIVE PARK BLVD 100,37.710810175,-122.39382547
DE LONG ST 0,37.70975768,-122.459153976923
STONECREST DR 100,37.7277786995652,-122.47415707913
PHELPS ST 1300,37.7371255275,-122.3937586925
BAY SHORE BLVD 2300,37.71165001,-122.40356741
CHESTNUT ST 300,37.8042348024359,-122.409147665128
22ND AVE 500,37.7774003459322,-122.481329254576
DOUGLASS ST 700,37.751934222,-122.438578119
BALBOA ST 2800,37.7761572283333,-122.489298010417
GARRISON AVE 0,37.7101829812121,-122.413248161818
LINCOLN BLVD 200,37.8019731475,-122.456256965
GILMAN AVE 1000,37.7188629934375,-122.389191480937
CLAYTON ST 1300,37.7595786124,-122.446328514
FAXON AVE 400,37.7227715135714,-122.46021573619
MCALLISTER ST 1200,37.7783225827778,-122.43295104
MARTIN LUTHER KING JR DR 1600,37.7651157,-122.49736372
SAN JOSE AVE 200,37.751307525,-122.421510692308
BRENTWOOD AVE 0,37.7338375697368,-122.455151318421
DORCHESTER WAY 0,37.740399725,-122.46327376
20TH AVE 2300,37.7440077364,-122.476840469
BOSWORTH ST 1200,37.7356862154545,-122.441601182727
CASTRO ST 600,37.7584728072727,-122.434738531705
REY ST 100,37.7116213717949,-122.411939607949
32ND AVE 1300,37.7619748553192,-122.490970036383
MASONIC AVE 800,37.7735357148276,-122.446191687241
CAYUGA AVE 1700,37.714688582,-122.4486758372
DIVISADERO ST 2500,37.7929431142857,-122.441403695714
HYDE ST 400,37.784904386,-122.416239628
MARGRAVE PL 0,37.79915193,-122.40679372
BAY ST 1700,37.8030419830769,-122.435832904615
AMAZON AVE 800,37.71473474,-122.433099365
ACEVEDO AVE 0,37.7194172147368,-122.483798161053
SARGENT ST 600,37.7161691618182,-122.468462589091
MISSION ST 3300,37.7432890476,-122.4213436998
MIDDLEFIELD DR 200,37.7303937671429,-122.4864148
GALVEZ AVE 900,37.7342339,-122.37583562
CABRILLO ST 4000,37.7736475863636,-122.502148931818
PATTON ST 0,37.7377813353846,-122.422656743077
DUNCAN ST 100,37.7463058369565,-122.423546375072
MISSION ST 3700,37.736680436383,-122.42425953234
BOWDOIN ST 300,37.7304856625,-122.4129308425
36TH AVE 2000,37.7488212469565,-122.494057968696
TURK BLVD 2500,37.7782442875,-122.4493381375
TOPEKA AVE 100,37.73375017,-122.398692450952
STEINER ST 1200,37.78064822,-122.43469884
MARKET ST 2500,37.7620892733333,-122.43665487
GOLDEN GATE AVE 1800,37.7784470052381,-122.441026843571
CAPP ST 1000,37.7499038442857,-122.417213747143
LARKIN ST 2800,37.80413952,-122.42200536
LINCOLN WAY 400,37.7658538342857,-122.462665044286
08TH AVE 1700,37.7555904925455,-122.464635451636
JACKSON ST 2500,37.79233155,-122.437010934
PACIFIC AVE 1600,37.79495322,-122.4222539075
18TH AVE 100,37.7851672745098,-122.477570597451
WHITNEY ST 100,37.7391783586667,-122.427564222
KIRKWOOD AVE 1500,37.7375059992857,-122.388694573929
PIERPOINT LN 100,37.76990955,-122.38905727
GATEVIEW AVE 1300,37.8260031233333,-122.376695905556
CHULA LN 0,37.7635838025,-122.427657664167
OCEAN AVE 700,37.72278036,-122.44899429
BROOKLYN PL 0,37.792878945,-122.407176895
PALMETTO AVE 200,37.7109632366667,-122.464016386667
PORTOLA DR 900,37.7423879741176,-122.455529542353
NIANTIC AVE 0,37.7093093438462,-122.468473302308
17TH ST 4900,37.7614393805714,-122.451335584571
28TH ST 300,37.7451137668889,-122.430199275111
20TH AVE 3200,37.7284818733333,-122.476822993333
37TH AVE 1200,37.7637769903571,-122.496778075714
WABASH TER 0,37.7137168164444,-122.401130054444
SUMMIT WAY 100,37.7154165741791,-122.475972079105
TOMPKINS AVE 900,37.737023995,-122.410674475
LAWTON ST 1400,37.757928484,-122.478300659
17TH ST 4700,37.761779681,-122.448464265
MARKET ST 1500,37.7747909976471,-122.420135091765
EXCELSIOR AVE 100,37.7255409644444,-122.43253861
EVANS AVE 1400,37.74118289,-122.3854609825
INDIANA ST 1500,37.750717111,-122.39053499
CAPITOL AVE 400,37.714573295,-122.458838429
PLYMOUTH AVE 900,37.7190574547222,-122.456087286111
KIRKHAM ST 4300,37.758455305,-122.507439354
BROOK ST 0,37.740677405,-122.42352699
PIERCE ST 0,37.7701269265217,-122.43343317913
ANZA ST 4100,37.7776943926316,-122.492567253684
08TH AVE 700,37.7744030039216,-122.465937029804
COSMO PL 0,37.788281175,-122.41252316
CORTLAND AVE 1600,37.7398405375,-122.4086498475
ILLINOIS ST 600,37.7637627157143,-122.387962807143
BAKER ST 600,37.7768466054545,-122.441745002727
POLK ST 600,37.7826029436842,-122.418911902632
ITALY AVE 800,37.7152197525,-122.43253962
37TH AVE 2500,37.739386735,-122.495095347727
HOWTH ST 200,37.7202333040741,-122.45134343
DETROIT ST 500,37.7320115,-122.44405501
CALIFORNIA ST 4700,37.784652787931,-122.468315682759
CLEARVIEW CT 0,37.7332944515385,-122.395617071538
BELCHER ST 0,37.7685476991837,-122.43015479
PENNSYLVANIA AVE 1100,37.751722745,-122.392566835
